YEAR,STATE,EVTYPE,COUNT,FATALITIES
1998,tennessee,HEAT,2,2
1998,tennessee,DROUGHT,1,0
1998,texas,ICE / SNOW / FROST,12,6
1998,texas,THUNDERSTORM / THUNDERSTORM WIND,956,1
1998,texas,FLOOD,71,24
1998,texas,FOG,1,0
1998,texas,WIND,11,0
1998,texas,DROUGHT,31,0
1998,texas,HEAT,21,66
1998,texas,BLIZZARD / WINTER STORM,6,0
1998,texas,TROPICAL STORM / HURRICANE / TYPHOON,6,3
1998,vermont,WIND,19,0
1998,vermont,FLOOD,42,0
1998,vermont,ICE / SNOW / FROST,10,0
1998,vermont,BLIZZARD / WINTER STORM,10,0
1998,vermont,HEAT,6,0
1998,vermont,THUNDERSTORM / THUNDERSTORM WIND,95,0
1998,vermont,FLASH FLOOD,27,0
1998,virginia,RAIN OR WET,108,0
1998,west virginia,HAIL,112,0
1998,west virginia,THUNDERSTORM / THUNDERSTORM WIND,194,0
1998,utah,ICE / SNOW / FROST,28,4
1998,utah,BLIZZARD / WINTER STORM,15,4
1998,utah,FLOOD,6,0
1998,utah,WIND,11,0
1998,utah,AVALANCHE,2,1
1998,utah,THUNDERSTORM / THUNDERSTORM WIND,29,0
1998,utah,TORNADO,20,0
1998,utah,RAIN OR WET,19,0
1998,utah,HAIL,14,0
1998,utah,LIGHTNING,5,1
1998,utah,FLASH FLOOD,17,3
1998,utah,COLD AND WINDCHILL,1,0
1998,vermont,RAIN OR WET,2,0
1998,vermont,HAIL,16,0
1998,vermont,TORNADO,1,0
1998,vermont,LIGHTNING,3,0
1998,vermont,COLD AND WINDCHILL,1,0
1998,virginia,HEAT,6,0
1998,virginia,THUNDERSTORM / THUNDERSTORM WIND,243,0
1998,virginia,FLASH FLOOD,93,0
1998,virginia,WIND,14,0
1998,virginia,FLOOD,93,1
1998,virginia,HAIL,314,0
1998,virginia,ICE / SNOW / FROST,19,1
1998,virginia,WINTER WEATHER,4,0
1998,virginia,COASTAL FLOOD OR EROSION / TIDE,4,0
1998,virginia,BLIZZARD / WINTER STORM,6,0
1998,virginia,TORNADO,15,2
1998,virginia,COLD AND WINDCHILL,2,0
1998,virginia,LIGHTNING,24,0
1998,virginia,LANDSLIDE / MUDSLIDE / ROCK SLIDE,1,0
1998,virginia,DUST STORM / DEVIL,1,0
1998,virginia,FOG,1,0
1998,virginia,DROUGHT,7,0
1998,virginia,TROPICAL STORM / HURRICANE / TYPHOON,1,0
1998,virginia,WILDFIRE,3,0
1998,washington,ICE / SNOW / FROST,23,1
1998,washington,BLIZZARD / WINTER STORM,7,1
1998,washington,COLD AND WINDCHILL,2,0
1998,washington,WIND,18,0
1998,washington,AVALANCHE,2,2
1998,washington,TORNADO,6,0
1998,washington,LIGHTNING,3,0
1998,washington,HAIL,11,0
1998,washington,THUNDERSTORM / THUNDERSTORM WIND,26,0
1998,washington,FLOOD,21,0
1998,washington,RAIN OR WET,7,0
1998,washington,FLASH FLOOD,2,0
1998,washington,WILDFIRE,12,0
1998,west virginia,HEAT,8,0
1998,west virginia,FLASH FLOOD,96,2
1998,west virginia,FLOOD,14,0
1998,west virginia,TORNADO,18,0
1998,west virginia,ICE / SNOW / FROST,15,3
1998,west virginia,WINTER WEATHER,4,0
1998,west virginia,RAIN OR WET,7,2
1998,west virginia,BLIZZARD / WINTER STORM,6,0
1998,west virginia,WIND,4,0
1998,west virginia,COLD AND WINDCHILL,2,0
1998,west virginia,DUST STORM / DEVIL,1,0
1998,west virginia,LIGHTNING,7,0
1998,west virginia,DROUGHT,6,0
1998,wisconsin,HEAT,13,0
1998,wisconsin,HAIL,291,0
1998,wisconsin,THUNDERSTORM / THUNDERSTORM WIND,492,1
1999,alabama,THUNDERSTORM / THUNDERSTORM WIND,250,1
1999,alabama,HAIL,195,0
1999,alabama,LIGHTNING,37,2
1999,alabama,WIND,7,0
1999,alabama,HEAT,41,3
1999,alabama,COLD AND WINDCHILL,12,1
1999,alabama,MARINE WIND / SWELL / SURF,2,2
1999,alabama,COASTAL FLOOD OR EROSION / TIDE,6,0
1999,alaska,BLIZZARD / WINTER STORM,32,0
1999,alaska,WIND,155,0
1999,alaska,AVALANCHE,11,12
1999,arizona,FLASH FLOOD,38,0
1999,arizona,THUNDERSTORM / THUNDERSTORM WIND,69,0
1999,arizona,FLOOD,19,0
1999,arizona,LIGHTNING,17,1
1998,wisconsin,ICE / SNOW / FROST,22,0
1998,wisconsin,BLIZZARD / WINTER STORM,8,0
1998,wisconsin,WIND,11,6
1998,wisconsin,LIGHTNING,50,0
1998,wisconsin,TORNADO,38,0
1998,wisconsin,FLOOD,28,0
1998,wisconsin,RAIN OR WET,1,0
1998,wisconsin,WILDFIRE,1,0
1998,wisconsin,DUST STORM / DEVIL,2,0
1998,wisconsin,COLD AND WINDCHILL,1,0
1998,wisconsin,FLASH FLOOD,24,2
1998,wisconsin,MARINE WIND / SWELL / SURF,2,0
1998,wyoming,WIND,24,0
1998,wyoming,BLIZZARD / WINTER STORM,19,0
1998,wyoming,ICE / SNOW / FROST,25,1
1998,wyoming,FOG,1,0
1998,wyoming,TORNADO,34,0
1998,wyoming,HAIL,63,0
1998,wyoming,THUNDERSTORM / THUNDERSTORM WIND,36,0
1998,wyoming,COLD AND WINDCHILL,1,0
1998,wyoming,FLASH FLOOD,12,0
1998,wyoming,LIGHTNING,3,1
1998,wyoming,FLOOD,8,0
1998,wyoming,RAIN OR WET,1,0
1999,alabama,RAIN OR WET,5,1
1999,alabama,BLIZZARD / WINTER STORM,1,0
1999,alabama,TORNADO,49,0
1999,alabama,FLASH FLOOD,54,1
1999,alabama,DROUGHT,6,0
1999,alabama,ICE / SNOW / FROST,1,0
1999,alaska,ICE / SNOW / FROST,60,5
1999,alaska,COLD AND WINDCHILL,21,1
1999,alaska,SURGE,2,0
1999,alaska,MARINE WIND / SWELL / SURF,1,0
1999,alaska,VOLCANIC ACTIVITY,2,0
1999,alaska,WILDFIRE,3,0
1999,alaska,RAIN OR WET,8,0
1999,alaska,FLASH FLOOD,6,0
1999,alaska,FLOOD,7,0
1999,arizona,TORNADO,13,0
1999,arizona,WIND,12,2
1999,arizona,DUST STORM / DEVIL,3,1
1999,arizona,ICE / SNOW / FROST,5,0
1999,arizona,BLIZZARD / WINTER STORM,2,0
1999,arizona,HAIL,44,0
1999,arizona,RAIN OR WET,1,0
1999,arizona,DROUGHT,1,0
1999,arkansas,ICE / SNOW / FROST,6,1
1999,arkansas,BLIZZARD / WINTER STORM,1,0
1999,arkansas,HAIL,469,0
1999,arkansas,THUNDERSTORM / THUNDERSTORM WIND,523,1
1999,arkansas,TORNADO,146,8
1999,arkansas,FLASH FLOOD,80,0
1999,arkansas,LIGHTNING,19,2
1999,arkansas,FLOOD,17,0
1999,arkansas,WIND,4,0
1999,arkansas,HEAT,14,12
1999,arkansas,COLD AND WINDCHILL,1,0
1999,california,HAIL,17,0
1999,california,TORNADO,32,0
1999,california,BLIZZARD / WINTER STORM,21,1
1999,california,COLD AND WINDCHILL,30,0
1999,california,WILDFIRE,87,1
1999,california,HEAT,4,0
1999,california,MARINE WIND / SWELL / SURF,29,11
1999,california,THUNDERSTORM / THUNDERSTORM WIND,33,0
1999,california,FLASH FLOOD,41,2
1999,california,WIND,92,1
1999,california,FOG,14,2
1999,california,ICE / SNOW / FROST,126,8
1999,california,AVALANCHE,2,1
1999,california,FLOOD,41,1
1999,california,RAIN OR WET,5,1
1999,california,DUST STORM / DEVIL,9,0
1999,california,LIGHTNING,17,1
1999,california,SURGE,4,2
1999,california,DROUGHT,1,0
1999,colorado,ICE / SNOW / FROST,43,0
1999,colorado,COLD AND WINDCHILL,3,0
1999,colorado,BLIZZARD / WINTER STORM,38,0
1999,colorado,WIND,42,1
1999,colorado,AVALANCHE,3,5
1999,colorado,WILDFIRE,7,0
1999,colorado,THUNDERSTORM / THUNDERSTORM WIND,65,1
1999,colorado,LIGHTNING,24,2
1999,colorado,HAIL,307,0
1999,colorado,TORNADO,54,0
1999,colorado,FLOOD,16,0
1999,colorado,FLASH FLOOD,50,0
1999,colorado,RAIN OR WET,6,0
1999,florida,THUNDERSTORM / THUNDERSTORM WIND,393,1
1999,florida,LIGHTNING,86,5
1999,florida,TORNADO,304,0
1999,florida,WILDFIRE,97,0
1999,florida,HAIL,316,0
1999,florida,MARINE WIND / SWELL / SURF,10,8
1999,connecticut,BLIZZARD / WINTER STORM,3,0
1999,connecticut,ICE / SNOW / FROST,5,0
1999,connecticut,FLOOD,26,1
1999,connecticut,THUNDERSTORM / THUNDERSTORM WIND,35,0
1999,connecticut,LIGHTNING,7,0
1999,connecticut,WIND,13,0
1999,connecticut,RAIN OR WET,13,0
1999,connecticut,FLASH FLOOD,2,0
1999,connecticut,HEAT,10,0
1999,connecticut,DROUGHT,2,0
1999,connecticut,HAIL,18,0
1999,delaware,DROUGHT,7,0
1999,delaware,WINTER WEATHER,3,0
1999,delaware,RAIN OR WET,15,0
1999,delaware,WIND,9,0
1999,delaware,COASTAL FLOOD OR EROSION / TIDE,4,0
1999,delaware,FOG,5,0
1999,delaware,BLIZZARD / WINTER STORM,1,0
1999,delaware,TORNADO,3,0
1999,delaware,FLOOD,3,0
1999,delaware,THUNDERSTORM / THUNDERSTORM WIND,8,0
1999,delaware,ICE / SNOW / FROST,3,0
1999,delaware,HAIL,2,0
1999,delaware,LIGHTNING,3,0
1999,delaware,FLASH FLOOD,6,2
1999,delaware,HEAT,7,4
1999,delaware,MARINE WIND / SWELL / SURF,1,0
1999,delaware,TROPICAL STORM / HURRICANE / TYPHOON,1,0
1999,florida,FLASH FLOOD,15,0
1999,florida,SURGE,5,0
1999,florida,ICE / SNOW / FROST,8,0
1999,florida,COLD AND WINDCHILL,1,0
1999,florida,FOG,16,0
1999,florida,COASTAL FLOOD OR EROSION / TIDE,4,0
1999,florida,DUST STORM / DEVIL,3,0
1999,florida,FLOOD,35,0
1999,georgia,THUNDERSTORM / THUNDERSTORM WIND,401,0
1999,georgia,HEAT,21,5
1999,georgia,ICE / SNOW / FROST,11,0
1999,georgia,RAIN OR WET,4,0
1999,georgia,DROUGHT,10,0
1999,georgia,HAIL,453,0
1999,florida,TROPICAL STORM / HURRICANE / TYPHOON,18,1
1999,georgia,TORNADO,24,0
1999,georgia,FLOOD,12,0
1999,georgia,LIGHTNING,50,2
1999,georgia,WIND,3,0
1999,georgia,BLIZZARD / WINTER STORM,1,0
1999,georgia,FLASH FLOOD,5,0
1999,georgia,WILDFIRE,1,0
1999,hawaii,MARINE WIND / SWELL / SURF,36,2
1999,hawaii,WIND,9,0
1999,hawaii,DROUGHT,7,0
1999,hawaii,TORNADO,9,0
1999,hawaii,WILDFIRE,4,0
1999,georgia,TROPICAL STORM / HURRICANE / TYPHOON,1,0
1999,georgia,FOG,1,0
1999,hawaii,FLOOD,54,0
1999,hawaii,VOG / SMOKE,1,0
1999,hawaii,ICE / SNOW / FROST,4,0
1999,hawaii,HAIL,1,0
1999,hawaii,THUNDERSTORM / THUNDERSTORM WIND,1,0
1999,hawaii,FLASH FLOOD,5,0
1999,hawaii,DUST STORM / DEVIL,2,0
1999,hawaii,LIGHTNING,1,0
1999,idaho,FOG,1,0
1999,idaho,ICE / SNOW / FROST,46,0
1999,idaho,FLOOD,9,0
1999,idaho,THUNDERSTORM / THUNDERSTORM WIND,17,0
1999,idaho,BLIZZARD / WINTER STORM,16,0
1999,idaho,WIND,7,0
1999,idaho,AVALANCHE,1,0
1999,illinois,HAIL,168,0
1999,illinois,THUNDERSTORM / THUNDERSTORM WIND,374,0
1999,illinois,FLASH FLOOD,42,0
1999,illinois,FLOOD,54,1
1999,illinois,HEAT,10,138
1999,indiana,FLOOD,66,4
1999,indiana,HAIL,141,0
1999,indiana,THUNDERSTORM / THUNDERSTORM WIND,255,1
1999,indiana,FLASH FLOOD,31,0
1999,idaho,TORNADO,4,0
1999,idaho,LIGHTNING,4,0
1999,idaho,HAIL,7,0
1999,idaho,WILDFIRE,4,0
1999,idaho,FLASH FLOOD,2,0
1999,idaho,RAIN OR WET,1,0
1999,illinois,BLIZZARD / WINTER STORM,14,0
1999,illinois,ICE / SNOW / FROST,11,2
1999,illinois,COLD AND WINDCHILL,2,1
1999,illinois,TORNADO,91,3
1999,illinois,WIND,3,0
1999,illinois,LIGHTNING,10,2
1999,illinois,RAIN OR WET,1,0
1999,illinois,DROUGHT,5,0
1999,illinois,FOG,1,0
1999,indiana,ICE / SNOW / FROST,10,0
1999,indiana,BLIZZARD / WINTER STORM,5,0
1999,indiana,LIGHTNING,6,1
1999,indiana,WIND,4,0
1999,indiana,TORNADO,12,0
1999,indiana,HEAT,2,0
1999,indiana,DROUGHT,5,0
1999,indiana,MARINE WIND / SWELL / SURF,1,1
1999,iowa,BLIZZARD / WINTER STORM,21,4
1999,iowa,COLD AND WINDCHILL,2,0
1999,iowa,ICE / SNOW / FROST,4,0
1999,iowa,WIND,4,0
1999,iowa,THUNDERSTORM / THUNDERSTORM WIND,240,0
1999,iowa,HAIL,339,0
1999,iowa,FLOOD,51,0
1999,iowa,LIGHTNING,18,0
1999,iowa,TORNADO,83,2
1999,iowa,FLASH FLOOD,61,1
1999,kansas,BLIZZARD / WINTER STORM,13,0
1999,kansas,COLD AND WINDCHILL,2,0
1999,kansas,HAIL,1027,0
1999,kansas,RAIN OR WET,4,0
1999,kansas,TORNADO,68,6
1999,kansas,THUNDERSTORM / THUNDERSTORM WIND,426,0
1999,kansas,FLOOD,48,0
1999,kansas,FLASH FLOOD,75,0
1999,kansas,LIGHTNING,26,2
1999,iowa,HEAT,6,0
1999,iowa,DROUGHT,3,0
1999,iowa,FOG,1,0
1999,kansas,ICE / SNOW / FROST,7,1
1999,kansas,WIND,16,1
1999,kansas,HEAT,3,2
1999,louisiana,HAIL,167,0
1999,louisiana,THUNDERSTORM / THUNDERSTORM WIND,247,2
1999,louisiana,RAIN OR WET,1,0
1999,louisiana,FLASH FLOOD,55,0
1999,kansas,DROUGHT,1,0
1999,kentucky,ICE / SNOW / FROST,11,0
1999,kentucky,BLIZZARD / WINTER STORM,3,0
1999,kentucky,FLASH FLOOD,58,0
1999,kentucky,FLOOD,13,1
1999,kentucky,THUNDERSTORM / THUNDERSTORM WIND,248,0
1999,kentucky,HAIL,75,0
1999,kentucky,TORNADO,9,0
1999,kentucky,HEAT,4,2
1999,kentucky,WIND,3,0
1999,kentucky,LIGHTNING,3,0
1999,kentucky,DROUGHT,11,0
1999,louisiana,TORNADO,75,7
1999,louisiana,FLOOD,31,0
1999,louisiana,WIND,3,0
1999,louisiana,FOG,2,0
1999,louisiana,LIGHTNING,16,3
1999,maine,ICE / SNOW / FROST,19,0
1999,maine,WIND,14,1
1999,maine,SURGE,6,0
1999,maine,DROUGHT,4,0
1999,maine,LIGHTNING,27,0
1999,maine,HAIL,14,0
1999,maine,THUNDERSTORM / THUNDERSTORM WIND,54,0
1999,louisiana,HEAT,3,2
1999,maine,COLD AND WINDCHILL,4,0
1999,maine,BLIZZARD / WINTER STORM,3,0
1999,maine,FLOOD,13,0
1999,maine,RAIN OR WET,4,0
1999,maine,COASTAL FLOOD OR EROSION / TIDE,1,0
1999,maine,TORNADO,3,0
1999,maine,FLASH FLOOD,1,0
1999,maine,TROPICAL STORM / HURRICANE / TYPHOON,1,0
1999,maine,FOG,1,0
1999,maryland,DROUGHT,17,0
1999,maryland,BLIZZARD / WINTER STORM,13,0
1999,maryland,WINTER WEATHER,12,0
1999,maryland,RAIN OR WET,44,0
1999,maryland,FOG,5,0
1999,maryland,ICE / SNOW / FROST,6,0
1999,maryland,WIND,10,0
1999,maryland,THUNDERSTORM / THUNDERSTORM WIND,99,0
1999,maryland,TORNADO,6,0
1999,maryland,LIGHTNING,25,0
1999,maryland,HAIL,32,0
1999,maryland,FLASH FLOOD,27,0
1999,maryland,HEAT,9,15
1999,michigan,THUNDERSTORM / THUNDERSTORM WIND,347,1
1999,michigan,HAIL,98,0
1999,michigan,TORNADO,15,0
1999,michigan,FLASH FLOOD,13,0
1999,michigan,LIGHTNING,14,1
1999,minnesota,THUNDERSTORM / THUNDERSTORM WIND,360,0
1999,minnesota,HAIL,425,0
1999,minnesota,HEAT,5,2
1999,maryland,SURGE,8,0
1999,maryland,TROPICAL STORM / HURRICANE / TYPHOON,2,0
1999,massachusetts,BLIZZARD / WINTER STORM,3,0
1999,massachusetts,RAIN OR WET,43,0
1999,massachusetts,WIND,31,0
1999,massachusetts,ICE / SNOW / FROST,5,0
1999,massachusetts,THUNDERSTORM / THUNDERSTORM WIND,50,1
1999,massachusetts,HEAT,11,2
1999,massachusetts,FLOOD,6,0
1999,massachusetts,DROUGHT,4,0
1999,massachusetts,HAIL,25,0
1999,massachusetts,LIGHTNING,10,0
1999,massachusetts,COLD AND WINDCHILL,1,0
1999,massachusetts,FLASH FLOOD,2,0
1999,massachusetts,TORNADO,1,0
1999,michigan,ICE / SNOW / FROST,44,0
1999,michigan,BLIZZARD / WINTER STORM,8,0
1999,michigan,COLD AND WINDCHILL,4,4
1999,michigan,FOG,1,0
1999,michigan,FLOOD,3,0
1999,michigan,RAIN OR WET,1,0
1999,michigan,HEAT,3,0
1999,michigan,WIND,7,0
1999,michigan,WILDFIRE,4,0
1999,minnesota,BLIZZARD / WINTER STORM,16,0
1999,minnesota,ICE / SNOW / FROST,14,0
1999,minnesota,WIND,12,0
1999,minnesota,FLOOD,9,0
1999,minnesota,TORNADO,60,0
1999,minnesota,LIGHTNING,9,0
1999,minnesota,FLASH FLOOD,12,0
1999,mississippi,HAIL,247,0
1999,mississippi,THUNDERSTORM / THUNDERSTORM WIND,292,0
1999,mississippi,TORNADO,53,1
1999,minnesota,DROUGHT,2,0
1999,mississippi,LIGHTNING,5,1
1999,mississippi,WIND,3,0
1999,mississippi,FLOOD,24,1
1999,mississippi,FLASH FLOOD,28,1
1999,missouri,THUNDERSTORM / THUNDERSTORM WIND,334,0
1999,missouri,HAIL,253,0
1999,missouri,LIGHTNING,5,0
1999,missouri,FLASH FLOOD,87,3
1999,montana,ICE / SNOW / FROST,59,1
1999,montana,WIND,98,0
1999,montana,BLIZZARD / WINTER STORM,18,0
1999,montana,HAIL,247,0
1999,montana,TORNADO,41,0
1999,montana,THUNDERSTORM / THUNDERSTORM WIND,90,0
1999,missouri,BLIZZARD / WINTER STORM,11,0
1999,missouri,ICE / SNOW / FROST,6,0
1999,missouri,TORNADO,47,0
1999,missouri,FLOOD,69,1
1999,missouri,WIND,1,0
1999,missouri,HEAT,8,77
1999,missouri,DROUGHT,6,0
1999,missouri,WILDFIRE,8,0
1999,missouri,FOG,1,0
1999,montana,FLOOD,15,0
1999,montana,FLASH FLOOD,13,0
1999,montana,LIGHTNING,4,3
1999,nebraska,TORNADO,107,0
1999,nebraska,HAIL,545,0
1999,nebraska,THUNDERSTORM / THUNDERSTORM WIND,215,0
1999,nebraska,WIND,10,0
1999,nebraska,FLOOD,48,0
1999,montana,WILDFIRE,2,0
1999,montana,AVALANCHE,1,1
1999,nebraska,ICE / SNOW / FROST,8,2
1999,nebraska,BLIZZARD / WINTER STORM,18,3
1999,nebraska,COLD AND WINDCHILL,2,0
1999,nebraska,FOG,1,0
1999,nebraska,FLASH FLOOD,57,1
1999,nebraska,LIGHTNING,4,0
1999,nevada,ICE / SNOW / FROST,54,0
1999,nevada,HAIL,3,0
1999,nevada,FLOOD,3,0
1999,nevada,WIND,83,0
1999,nevada,TORNADO,3,0
1999,nevada,THUNDERSTORM / THUNDERSTORM WIND,12,0
1999,new york,FLOOD,52,1
1999,new york,ICE / SNOW / FROST,73,0
1999,new york,WINTER WEATHER,2,0
1999,north carolina,THUNDERSTORM / THUNDERSTORM WIND,257,0
1999,north dakota,HAIL,283,0
1999,north dakota,THUNDERSTORM / THUNDERSTORM WIND,132,1
1999,north dakota,TORNADO,65,0
1999,nebraska,HEAT,2,3
1999,nebraska,DROUGHT,3,0
1999,nevada,FLASH FLOOD,11,1
1999,nevada,LIGHTNING,1,0
1999,nevada,DUST STORM / DEVIL,1,0
1999,new hampshire,COLD AND WINDCHILL,3,0
1999,new hampshire,ICE / SNOW / FROST,19,0
1999,new hampshire,BLIZZARD / WINTER STORM,2,0
1999,new hampshire,WIND,13,1
1999,new hampshire,FLOOD,7,0
1999,new hampshire,RAIN OR WET,7,0
1999,new hampshire,LIGHTNING,27,0
1999,new hampshire,DROUGHT,4,0
1999,new hampshire,THUNDERSTORM / THUNDERSTORM WIND,59,2
1999,new hampshire,TORNADO,5,0
1999,new hampshire,HAIL,8,0
1999,new hampshire,TROPICAL STORM / HURRICANE / TYPHOON,1,0
1999,new hampshire,FOG,1,0
1999,new jersey,DROUGHT,7,0
1999,new jersey,WINTER WEATHER,4,0
1999,new jersey,BLIZZARD / WINTER STORM,4,0
1999,new jersey,WIND,22,3
1999,new jersey,RAIN OR WET,106,0
1999,new jersey,COASTAL FLOOD OR EROSION / TIDE,8,0
1999,new jersey,FLOOD,44,3
1999,new jersey,FOG,5,0
1999,new jersey,LIGHTNING,14,1
1999,new jersey,THUNDERSTORM / THUNDERSTORM WIND,38,0
1999,new jersey,ICE / SNOW / FROST,6,0
1999,new jersey,TORNADO,6,0
1999,new jersey,HAIL,11,0
1999,new jersey,WILDFIRE,5,0
1999,new jersey,FLASH FLOOD,22,3
1999,new jersey,HEAT,10,28
1999,new jersey,TROPICAL STORM / HURRICANE / TYPHOON,2,0
1999,new mexico,DROUGHT,6,0
1999,new mexico,WIND,18,7
1999,new mexico,ICE / SNOW / FROST,12,0
1999,new mexico,BLIZZARD / WINTER STORM,3,0
1999,new mexico,HAIL,155,0
1999,new mexico,THUNDERSTORM / THUNDERSTORM WIND,25,0
1999,new mexico,LIGHTNING,4,0
1999,new mexico,FLASH FLOOD,43,0
1999,new mexico,TORNADO,15,0
1999,new mexico,DUST STORM / DEVIL,1,0
1999,new mexico,FLOOD,8,0
1999,new mexico,RAIN OR WET,1,1
1999,new york,BLIZZARD / WINTER STORM,21,0
1999,new york,RAIN OR WET,13,0
1999,new york,LIGHTNING,12,1
1999,new york,THUNDERSTORM / THUNDERSTORM WIND,285,2
1999,new york,FLASH FLOOD,55,1
1999,new york,WIND,20,1
1999,new york,DROUGHT,3,0
1999,new york,HAIL,27,0
1999,new york,HEAT,3,33
1999,new york,TORNADO,2,0
1999,north carolina,BLIZZARD / WINTER STORM,4,0
1999,north carolina,ICE / SNOW / FROST,32,0
1999,north carolina,WIND,24,1
1999,north carolina,FLASH FLOOD,170,22
1999,north carolina,LIGHTNING,41,4
1999,north carolina,FLOOD,36,2
1999,north carolina,RAIN OR WET,8,0
1999,north carolina,HAIL,150,0
1999,north carolina,TORNADO,49,1
1999,north carolina,DROUGHT,9,0
1999,north carolina,HEAT,4,4
1999,north carolina,TROPICAL STORM / HURRICANE / TYPHOON,12,14
1999,north carolina,FOG,1,0
1999,north dakota,BLIZZARD / WINTER STORM,12,2
1999,north dakota,ICE / SNOW / FROST,7,0
1999,north dakota,FLOOD,14,0
1999,north dakota,WIND,7,0
1999,north dakota,FLASH FLOOD,6,0
1999,ohio,HAIL,125,0
1999,ohio,THUNDERSTORM / THUNDERSTORM WIND,456,5
1999,ohio,TORNADO,34,4
1999,oklahoma,THUNDERSTORM / THUNDERSTORM WIND,738,0
1999,oklahoma,TORNADO,173,42
1999,oklahoma,HAIL,1030,0
1999,oklahoma,FLASH FLOOD,136,2
1999,north dakota,LIGHTNING,1,0
1999,ohio,BLIZZARD / WINTER STORM,11,0
1999,ohio,ICE / SNOW / FROST,19,0
1999,ohio,FLOOD,57,2
1999,ohio,RAIN OR WET,2,0
1999,ohio,FLASH FLOOD,6,0
1999,ohio,HEAT,5,13
1999,ohio,WIND,11,0
1999,ohio,DROUGHT,14,0
1999,ohio,LIGHTNING,20,2
1999,oklahoma,BLIZZARD / WINTER STORM,3,0
1999,oklahoma,ICE / SNOW / FROST,12,0
1999,oklahoma,FOG,2,0
1999,oklahoma,LIGHTNING,77,1
1999,oklahoma,WIND,13,0
1999,oklahoma,FLOOD,78,0
1999,oklahoma,HEAT,7,10
1999,oklahoma,DUST STORM / DEVIL,1,0
1999,oklahoma,RAIN OR WET,2,0
1999,oklahoma,COLD AND WINDCHILL,2,0
1999,oregon,THUNDERSTORM / THUNDERSTORM WIND,51,0
1999,oregon,HAIL,31,0
1999,oregon,COLD AND WINDCHILL,29,0
1999,oregon,WILDFIRE,43,0
1999,oregon,WIND,71,8
1999,pennsylvania,ICE / SNOW / FROST,33,0
1999,pennsylvania,WIND,22,0
1999,pennsylvania,RAIN OR WET,51,0
1999,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,424,3
1999,pennsylvania,HEAT,12,88
1999,pennsylvania,DROUGHT,17,0
1999,pennsylvania,HAIL,70,0
1999,pennsylvania,LIGHTNING,24,0
1999,pennsylvania,FLASH FLOOD,83,6
1999,pennsylvania,FLOOD,36,0
1999,oregon,FOG,2,1
1999,oregon,FLOOD,17,0
1999,oregon,ICE / SNOW / FROST,56,0
1999,oregon,LIGHTNING,10,0
1999,oregon,BLIZZARD / WINTER STORM,5,1
1999,oregon,AVALANCHE,1,1
1999,oregon,FLASH FLOOD,4,0
1999,oregon,RAIN OR WET,2,0
1999,oregon,DROUGHT,3,0
1999,oregon,TORNADO,1,0
1999,pennsylvania,BLIZZARD / WINTER STORM,17,3
1999,pennsylvania,WINTER WEATHER,4,1
1999,pennsylvania,COASTAL FLOOD OR EROSION / TIDE,2,0
1999,pennsylvania,FOG,5,0
1999,pennsylvania,TORNADO,12,0
1999,rhode island,RAIN OR WET,25,0
1999,rhode island,WIND,19,0
1999,rhode island,HEAT,8,0
1999,rhode island,ICE / SNOW / FROST,2,0
1999,rhode island,LIGHTNING,1,0
1999,rhode island,COLD AND WINDCHILL,1,0
1999,rhode island,THUNDERSTORM / THUNDERSTORM WIND,3,0
1999,rhode island,HAIL,3,0
1999,rhode island,FLASH FLOOD,2,0
1999,rhode island,FLOOD,2,0
1999,south carolina,ICE / SNOW / FROST,7,0
1999,south carolina,LIGHTNING,21,0
1999,south carolina,THUNDERSTORM / THUNDERSTORM WIND,231,0
1999,south carolina,RAIN OR WET,7,0
1999,south carolina,HAIL,180,0
1999,south carolina,TORNADO,24,0
1999,south carolina,WIND,5,0
1999,south carolina,BLIZZARD / WINTER STORM,1,0
1999,south carolina,FLOOD,31,0
1999,south carolina,FLASH FLOOD,9,0
1999,south carolina,DROUGHT,7,0
1999,south carolina,HEAT,6,21
1999,tennessee,HAIL,222,0
1999,tennessee,THUNDERSTORM / THUNDERSTORM WIND,424,1
1999,tennessee,FLOOD,73,0
1999,tennessee,TORNADO,29,12
1999,tennessee,FLASH FLOOD,34,0
1999,south carolina,TROPICAL STORM / HURRICANE / TYPHOON,4,0
1999,south carolina,FOG,1,0
1999,south dakota,BLIZZARD / WINTER STORM,10,0
1999,south dakota,RAIN OR WET,2,0
1999,south dakota,FOG,1,0
1999,south dakota,WIND,20,0
1999,south dakota,ICE / SNOW / FROST,7,0
1999,south dakota,FLOOD,19,0
1999,south dakota,THUNDERSTORM / THUNDERSTORM WIND,163,0
1999,south dakota,HAIL,309,0
1999,south dakota,FLASH FLOOD,13,0
1999,south dakota,TORNADO,50,1
1999,south dakota,LIGHTNING,6,0
1999,south dakota,WILDFIRE,4,0
1999,south dakota,DROUGHT,2,0
1999,tennessee,WIND,4,1
1999,tennessee,BLIZZARD / WINTER STORM,4,0
1999,tennessee,LIGHTNING,20,1
1999,texas,HAIL,1443,0
1999,texas,WIND,24,0
1999,texas,THUNDERSTORM / THUNDERSTORM WIND,700,1
1999,texas,TORNADO,208,6
1999,texas,FLASH FLOOD,325,2
1999,texas,ICE / SNOW / FROST,10,0
1999,tennessee,MARINE WIND / SWELL / SURF,1,0
